,1-0-5-amf,1239-5-10-amf,1250-0-5-amf,1250-5-10-amf,13-0-5-amf,13-5-10-amf,1338-0-5-amf,1387-0-5-amf,1387-5-10-amf,522-0-5-amf,522-5-10-amf,672-5-10-amf,717-5-10-amf,856-0-5-amf,856-5-10-amf,98-0-5-amf,98-5-10-amf,1859-5-10-AMF,1601-5-10-AMF,1601-0-5-AMF,1619-0-5-AMF,1619-5-10-AMF,1832-0-5-AMF,1832-5-10-AMF,1850-0-5-AMF,1850-5-10-AMF,1859-0-5-AMF,1875-0-5-AMF,1875-5-10-AMF,1973-5-10-AMF,1973-0-5-AMF,2355-0-5-AMF,2352-0-5-AMF,2355-5-10-AMF,2597-0-5-AMF,2398-0-5-AMF,2398-5-10-AMF,2500-0-5-AMF,2500-5-10-AMF,2537-5-10-AMF,2537-0-5-AMF,2597-5-10-AMF,2629-0-5-AMF,2629-5-10-AMF,2869-0-5-AMF,2893-0-5-AMF,2893-5-10-AMF,2923-0-5-AMF,2923-5-10-AMF,2869-5-10-AMF,3239-0-5-AMF,3239-5-10-AMF,3381-0-5-AMF,3381-5-10-AMF,3409-0-5-AMF,3409-5-10-AMF,3500-0-5-AMF,3667-0-5-AMF,3667-5-10-AMF,3682-0-5-AMF,3682-5-10-AMF,3779-0-5-AMF,3779-5-10-AMF,3907-0-5-AMF,3907-5-10-AMF,473-0-5-AMF,473-5-10-AMF,554-5-10-AMF,672-0-5-AMF,717-0-5-AMF
ASV450,0.027179007,0,0,0,0,0,0,0.014092609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023195205,0,0,0,0.014444444,0.024246877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01953125,0.085205993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV507,0,0.030286035,0,0,0,0,0,0,0.003066629,0,0.007782101,0,0,0,0,0.007142857,0.001788269,0,0,0,0.00390625,0,0,0,0.006087438,0.001042481,0.006185567,0.003372681,0,0,0,0,0.00051573,0,0.001732352,0.005535055,0.00621118,0.000408247,0,0,0,0.004122691,0,0,0,0,0,0,0,0.001692525,0,0,0,0,0,0,0,0,0.002888087,0,0,0,0,0,0,0,0.012322275,0,0,0.000745156
ASV1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002145923,0,0.004649499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000564175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100446429,0,0
ASV513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019144863,0,0.01171875,0,0,0,0.007194245,0,0,0,0,0,0,0,0.012893244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016645327,0,0,0,0,0,0.017571059,0.008904934,0.004922644,0.009705793,0,0,0,0,0,0,0,0,0
ASV421,0,0,0,0,0,0,0,0.004889272,0,0,0,0,0,0,0,0,0,0,0,0.006488825,0,0,0,0,0,0,0,0,0,0,0.011021308,0.034402911,0.02217638,0,0,0,0,0.005511329,0,0,0,0,0,0,0.01659496,0,0,0,0,0.008039492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV456,0,0,0,0,0.001562012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033482143,0.02247191,0,0,0.004427227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014550265,0.033417176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV772,0,0,0,0,0,0,0,0,0,0.110305958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV759,0,0,0,0,0,0,0,0,0.017005854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09371293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV520,0.050609185,0,0,0,0.011558888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035041225,0,0,0.008264463,0,0,0,0,0,0,0,0,0,0,0.005257969,0,0,0,0,0
ASV289,0,0,0.049468217,0.021366064,0,0,0,0.039976992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009483667,0,0,0.066666667,0.035522067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV391,0,0,0,0,0.009684474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049665179,0.033707865,0,0,0.004980631,0.013291634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002515271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07010582,0,0,0,0,0,0,0,0,0.015873016,0.028488852,0,0,0,0,0,0,0
ASV299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098056537,0.017925736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV339,0,0,0,0,0.003748828,0.02463518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088070983,0,0,0,0,0
ASV678,0,0,0,0,0,0,0,0,0,0.035426731,0,0,0,0,0,0,0,0,0.081046586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV257,0.056232427,0,0,0,0.01187129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039614282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006150794,0,0,0,0,0,0,0,0.00273224
ASV551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091905565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024801587,0,0,0,0,0,0,0,0
ASV684,0.075913777,0,0,0,0,0,0,0.003163647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037760417,0,0,0,0,0,0
ASV668,0,0,0.001236705,0.002159336,0.000624805,0.000156912,0.047619048,0,0,0.010466989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001323189,0,0,0.000433088,0,0,0.004490712,0.000182582,0,0.006849315,0,0.005268704,0,0,0.004575163,0.001076426,0.004270897,0.000999001,0,0.008833922,0.000426803,0,0,0,0.001052632,0.002232143,0.010335917,0.002647413,0,0,0,0,0,0,0,0,0,0,0
ASV539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003909304,0,0,0.036129822,0,0,0.002977175,0,0,0.000866176,0,0,0,0,0,0,0,0.006322445,0,0,0.062745098,0,0,0,0.005641749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV350,0,0,0.001236705,0.002386635,0,0.001098384,0,0.000575209,0.000278784,0.007246377,0,0,0,0,0,0,0,0,0,0.000720981,0,0,0,0,0,0.001563722,0,0.004215852,0.00183711,0.008888889,0,0,0.007735946,0,0.004547423,0.00131787,0,0.001020616,0.004381961,0,0,0.000164908,0.002634352,0,0.012292563,0,0,0.003660769,0.001665002,0.000282087,0.000588928,0.001707213,0,0.003593245,0.004621072,0.012631579,0,0.001033592,0,0.004571027,0,0.007738095,0.012386457,0,0,0,0,0,0,0
ASV1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122571001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123696682,0,0,0
ASV361,0,0,0.001484047,0.000795545,0,0,0,0.000575209,0,0,0,0,0,0,0,0,0.100858369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021031746,0,0,0,0,0,0,0,0
ASV510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110680686,0.014073495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125197681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053480302,0.074675917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1135,0,0,0,0,0,0.000156912,0.095238095,0,0,0.001610306,0,0,0,0.002272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002529511,0.002449479,0,0,0.002646378,0,0,0.000433088,0,0,0.001428863,0,0,0,0.000824538,0.007903056,0,0,0.001960784,0,0,0,0,0,0,0,0,0.002772643,0,0,0.005684755,0.001444043,0,0,0,0,0,0,0,0,0,0,0
ASV266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126325088,0.007682458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV325,0.038425492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097615499
ASV178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014073495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122353785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088124213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04203103,0,0,0,0,0,0,0,0,0,0.00140647,0,0,0,0,0,0,0,0,0,0.005464481
ASV216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137585662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011363636,0,0.006122449,0.01323319,0,0.010848756,0.003604903,0,0,0,0,0,0,0.023367698,0,0,0.007777778,0.014695077,0,0.010830325,0,0.012126462,0,0,0,0,0.000542594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016369048,0,0,0.004571027,0.003639672,0,0,0,0,0.000614251,0,0,0,0
ASV452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030214016,0,0,0,0,0,0,0,0,0.020618557,0,0,0,0,0,0,0,0,0,0,0.006123699,0,0,0,0,0,0,0,0.069281046,0.010405454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007558331,0,0,0,0,0
ASV573,0,0,0,0,0,0,0,0,0,0,0,0,0.027298851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103709949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014406359
ASV477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160487,0,0.032989691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099051633,0,0,0,0,0,0,0,0.004122497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051910598,0,0,0,0,0,0,0,0,0,0.006666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074938575,0.01943128,0,0,0
ASV239,0,0,0,0,0,0,0,0,0,0.000805153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046816479,0,0,0,0.001686341,0.009797918,0,0,0,0,0,0,0,0,0.006123699,0.031586635,0,0.01369863,0,0,0,0,0.005228758,0,0,0,0,0,0,0,0,0,0,0,0.006718346,0.030565584,0,0,0,0,0,0,0,0,0,0,0
ASV182,0,0,0,0,0,0.046759768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013392857,0.09588015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017722179,0.006185567,0,0,0,0,0,0.054667354,0,0,0,0,0,0,0.053716766,0,0,0,0,0,0,0,0,0.024309024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007019783,0.031362653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06266585,0.036151178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014921781,0.004571027,0,0,0,0,0,0,0,0,0,0
ASV187,0.025304592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007560137,0,0,0,0.000734754,0,0.007735946,0,0,0,0,0.007348438,0,0.008138904,0,0,0,0,0,0,0,0,0,0.022143865,0,0,0.009259259,0.020840819,0,0,0,0,0,0.01230661,0,0.006944444,0,0,0,0,0,0,0,0.029309488
ASV332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017693716,0.14019314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV810,0,0.01121705,0,0,0,0,0,0,0.001393922,0,0.13229572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687285,0,0,0,0,0,0,0,0.001732352,0.001581444,0.00621118,0,0,0,0,0.003792876,0,0,0,0,0,0,0,0.000282087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005722461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07327359,0.080745342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041853513,0.101872659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020018198,0,0,0,0,0,0,0,0,0
ASV267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016326531,0,0,0,0,0,0,0,0,0.016602103,0,0.043298969,0,0,0,0.006612785,0,0,0,0.042875704,0,0,0.008573178,0,0,0,0.025560686,0,0,0,0,0,0,0,0,0.007361602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV744,0,0,0,0,0,0.003452063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164021164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152353575,0,0,0,0,0.015162455,0,0,0,0,0,0,0,0,0,0,0
ASV168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008369055,0.159211247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113827993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014127764,0.002132701,0,0,0.038251366
ASV281,0,0,0,0,0,0.03499137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037760417,0.096286559,0,0,0,0,0
ASV309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170238824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV263,0,0,0,0,0,0,0,0.170836928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV398,0,0,0,0.002841232,0,0,0,0,0,0,0,0,0.005028736,0,0,0,0.016094421,0,0,0,0,0,0,0,0,0,0,0.033726813,0.018371096,0,0.013960323,0,0,0,0.002598528,0,0,0,0,0,0,0,0,0,0.005531653,0,0,0,0,0,0,0,0.001322751,0,0,0,0,0.012919897,0,0,0,0,0,0,0,0.043611794,0.013033175,0,0,0.001987084
ASV150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113742375,0,0,0,0,0.019206146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012796209,0,0,0.012419275
ASV249,0,0,0,0,0,0.048485799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024739583,0.100230036,0,0,0,0,0
ASV1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174107143,0,0
ASV280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057191635,0,0,0,0,0,0,0,0.082981716,0,0.001190476,0.034269199,0,0,0,0,0,0,0
ASV297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00964295,0,0,0.009797918,0,0,0.027456169,0,0,0.013858813,0,0,0,0,0,0,0.015006596,0.085353003,0,0,0.004575163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001785714,0,0,0,0,0,0,0,0.008941878
ASV305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038785835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021705426,0,0.070323488,0,0.027777778,0,0,0,0.006756757,0.009952607,0,0,0.001987084
ASV253,0,0,0,0,0,0,0,0.008628128,0,0,0,0,0,0,0,0,0,0.011330256,0.017230377,0.009012257,0,0.013108614,0,0,0.020475927,0.014594735,0.019931271,0,0,0,0,0,0,0,0,0,0,0.008981425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016369048,0,0.028399519,0,0,0,0,0,0,0,0,0,0,0.010680576
ASV323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023608769,0,0,0.039676708,0,0,0,0,0,0,0,0,0,0,0.028364116,0.032139094,0,0.017824216,0,0,0,0,0.004372355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01183043,0.028255528,0,0,0,0
ASV409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129005059,0,0,0.027920647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015970516,0.007345972,0,0,0.011922504
ASV345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086151883,0.106705119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195814649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025526484,0.015501081,0,0,0,0,0.003873824,0.005473026,0,0,0,0,0,0,0.035585353,0,0,0,0,0.017554603,0,0.001085187,0,0,0.002107482,0,0.053472649,0,0,0,0,0.008744711,0,0,0,0,0,0,0.027529762,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV176,0,0,0,0,0,0,0,0,0.099247282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009527934,0.040590406,0,0,0,0,0,0.030343008,0,0,0,0,0,0,0,0.017771509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037631433,0.010946052,0,0,0.018371096,0,0.008817046,0,0,0,0.00931139,0,0,0.005715452,0,0,0,0,0.010010537,0,0.028887523,0,0,0,0,0.012834979,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0.007985258,0,0,0,0
ASV370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0.056150794,0,0,0,0,0,0,0,0
ASV236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200181984,0,0,0,0,0,0,0,0,0
ASV174,0,0,0.056641108,0.005341516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030354132,0,0,0,0,0,0,0.06344738,0,0,0.005307206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039990065
ASV716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201822917,0,0,0,0,0,0
ASV652,0,0,0,0,0,0,0,0,0,0,0.077821012,0,0.025143678,0.056818182,0.008583691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009262322,0,0.023724792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004571027,0,0,0,0,0,0,0,0,0,0
ASV250,0,0,0,0,0.014370509,0.006747215,0,0,0,0,0,0,0,0,0,0.026530612,0,0,0,0,0,0.016479401,0,0,0,0.003648684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016361072,0.003239105,0,0.060846561,0.053180022,0,0,0,0,0,0,0,0,0,0,0,0,0.007582938,0,0,0
ASV978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212053571,0,0
