,1239-5-10-ITS,1250-5-10-ITS,13-5-10-ITS,1338-5-10-ITS,1387-5-10-ITS,522-5-10-ITS,672-5-10-ITS,717-5-10-ITS,856-5-10-ITS,98-5-10-ITS,1859-5-10-ITS2,1601-5-10-ITS2,1619-5-10-ITS2,1832-5-10-ITS2,1850-5-10-ITS2,1875-5-10-ITS2,1973-5-10-ITS2,2355-5-10-ITS2,2398-5-10-ITS2,2500-5-10-ITS2,2352-5-10-ITS2,2537-5-10-ITS2,2597-5-10-ITS2,2629-5-10-ITS2,2893-5-10-ITS2,2923-5-10-ITS2,2869-5-10-ITS2,3239-5-10-ITS2,3381-5-10-ITS2,3409-5-10-ITS2,3667-5-10-ITS2,3682-5-10-ITS2,3779-5-10-ITS2,3907-5-10-ITS2,473-5-10-ITS2,554-5-10-ITS2
ASV14000,0,0,0,0,0,0,0,0,0,0,0,0.000152267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV13994,0,0,0,0,0,0,0,0,0,0,0,0.000152267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4943,0,0,0,0,0,0,0,0,0,0,0,0.000152267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV13997,0,0,0,0,0,0,0,0,0,0,0,0.000152267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV13986,0,0,0,0,0,0,0,0,0,0,0,0.000152267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV13985,0,0,0,0,0,0,0,0,0,0,0,0.000152267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8486,0,0,0,0,0,0,0,0,0,0,0,0.000152267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV13990,0,0,0,0,0,0,0,0,0,0,0,0.000152267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7444,0,0,0,0,0,0,0,0,0,0,0,0.000152267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV14003,0,0,0,0,0,0,0,0,0,0,0,0.000152267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1758,0,0,0,0,0,0.00015245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8747,0,0,0,0,0,0.00015245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8745,0,0,0,0,0,0.00015245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8746,0,0,0,0,0,0.00015245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1986,0,0,0,0,0,0.00015245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6467,0,0,0,3.21E-05,0,0,0,0,0,0,0,0.000121814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV13918,0,0,0,0,0.000132796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24E-05,0,0,0,0,0,0,0,0,0,0,0,0
ASV10047,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7876,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5718,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10042,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4997,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8115,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5013,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10044,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10049,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10050,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10051,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2651,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7016,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10043,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5398,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3744,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10046,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8785,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7003,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10045,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10048,0,0,0,0,0,0,0,0,0,0.000155407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156477,0,0,0,0,0,0,0,0,0,0,0,0
ASV12250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156477,0,0,0,0,0,0,0,0,0,0,0,0
ASV7707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156477,0,0,0,0,0,0,0,0,0,0,0,0
ASV12249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156477,0,0,0,0,0,0,0,0,0,0,0,0
ASV12251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156477,0,0,0,0,0,0,0,0,0,0,0,0
ASV6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156477,0,0,0,0,0,0,0,0,0,0,0,0
ASV17488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV14203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12864,0,0,0,0,0,0,0,0,0,3.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126799,0,0,0,0,0,0,0
ASV8467,0,0,0,0,0,0,0,0,0,6.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61E-05,0,0,0,0
ASV10813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV12107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV9176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV9233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV10746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV3318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV8236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV6542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV10812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV8170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV5511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV15883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015851,0,0,0,0,0,0,0,0,0
ASV9159,0,0,4.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117509,0,0,0
ASV21085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV15697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV13943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV13356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV9382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV21066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015916,0,0,0,0,0
ASV1599,0,0,0,0.000160467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9964,0,0,0,0.000160467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17050,0,0,0,0,8.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8789,0,0,0,0,0,0,0.000161661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10543,0,0,0,0,0,0,0.000161661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
