,1-0-5-ITS,1239-0-5-ITS,1250-0-5-ITS,1338-0-5-ITS,1387-0-5-ITS,522-0-5-ITS,856-0-5-ITS,98-0-5-ITS,1601-0-5-ITS2,1619-0-5-ITS2,1832-0-5-ITS2,1850-0-5-ITS2,1859-0-5-ITS2,1875-0-5-ITS2,1973-0-5-ITS2,2355-0-5-ITS2,2352-0-5-ITS2,2597-0-5-ITS2,2398-0-5-ITS2,2500-0-5-ITS2,2537-0-5-ITS2,2629-0-5-ITS2,2869-0-5-ITS2,2893-0-5-ITS2,2923-0-5-ITS2,3239-0-5-ITS2,3381-0-5-ITS2,3409-0-5-ITS2,3500-0-5-ITS2,3667-0-5-ITS2,3682-0-5-ITS2,3779-0-5-ITS2,3907-0-5-ITS2,473-0-5-ITS2,554-0-5-ITS2,672-0-5-ITS2,717-0-5-ITS2
ASV8257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001039285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV811,0,0,0,0,0,0,0.000350151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000691563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104374,0,0,0,0,0,0,0
ASV7991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001058271,0,0,0,0,0,0,0,0,0,0,0
ASV5639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001065757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6222,0,0,0,0,0,0,0,0,0,0,0,0,0.001074899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV163,0,0,0,0,0,0.000487195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242173,0,0.000347902
ASV7514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001103212,0,0,0,0,0,0,0,0,0
ASV2884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001141671,0,0
ASV1845,0,0,0,0,0,0.00114385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001145535,0,0,0
ASV6774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001145535,0,0,0
ASV2554,0,0,0,0,0,0,0,0.001151467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001173279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001175597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001175597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001177856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2159,0,0,0,0,0.001196045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001207858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2123,0,0,0,0,0.001222624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4842,0,0,0,0,0,0,0.001241445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1729,0,0,0,0,0,0.001260353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001261144
ASV2576,0,0,0.000487383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000776737,0,0,0,0,0,0,0
ASV2095,0,0,0.00128492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1134,0,0,0,0,0.001293501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2021,0,0,0,0,0.00130236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6707,0,0,0,0,0,0,0,0,0,0,0.001305638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6706,0,0,0,0,0,0,0,0,0,0,0.001305638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4063,0,0,0,0,0,0,0,0,0.001317688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001322839,0,0,0,0,0,0,0,0,0,0,0
ASV6197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001322839,0,0,0,0,0,0,0,0,0,0,0
ASV1505,0,0,0,0,0,0.0013239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001335016,0,0,0,0,0,0,0
ASV4075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000778008,0,0.000569847,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4737,0,0,0,0,0,0,0,0,0,0.00136477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1948,0,0,0,0,0.001373237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4785,0,0,0,0.000251545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001124413,0,0,0,0,0,0,0,0,0,0,0
ASV6224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001379386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001385713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001388981,0,0,0,0,0,0,0,0,0,0,0
ASV4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001392154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6325,0,0,0,0,0,0,0.000222823,0,0,0,0,0,0,0,0,0,0.000281353,0,0,0,0.000900714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2198,0,0,0,0,0.000629031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000776737,0,0,0,0,0,0,0
ASV3293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142199,0,0,0,0,0,0,0,0,0,0,0,0
ASV6415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001427976,0
ASV3345,0.000256915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264568,0,0,0,0,0,0.000939379,0,0,0,0,0
ASV2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001195866,0.000267003,0,0,0,0,0,0,0
ASV63,0,0,0,0.00060152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000898102,0,0,0,0,0,0,0
ASV2229,0,0,0,0,0,0.000773158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073266,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001512456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3935,0,0,0,0,0,0,0,0,0,0,0,0.000886001,0,0,0,0,0,0,0.000646705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001573535,0,0,0,0
ASV2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001626293,0,0,0,0,0,0,0
ASV1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001628257,0,0,0,0,0
ASV1707,0,0,0,0,0.001630165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1851,0,0,0,0,0,0,0,0,0.001631424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142101,0,0,0,0,0,0,0,0,0,0.000306448,0.001195866,0,0,0,0,0,0,0,0
ASV2464,0,0,0,0,0.000168332,0,0,0.000448877,0,0,0,0,0,0,0.000800712,0,0,0.000248677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV968,0,0,0,0,0.001674463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV636,0,0,0.001683688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001718303,0,0,0
ASV7078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001728907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001728907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001732142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001770372,0,0,0
ASV2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001770508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001777396,0,0,0,0,0,0,0,0,0
ASV5622,0,0,0,0,0,0,0,0,0,0,0.001780415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV870,0,0,0,0,0.001807357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001810774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3544,0,0,0,0,0,0,0,0,0,0,0,0.001814193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4604,0,0,0,0,0,0,0,0,0,0,0,0.001814193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001815353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067498,0,0,0.001177856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3680,0,0,0,4.37469E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001811787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1449,0,0,0.001860918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001877026,0,0,0,0,0,0,0,0,0,0,0,0
ASV4215,0,0,7.75383E-05,0,0,0,0,0,0,0,0,0.001814193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190288,0,0,0,0
ASV5249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001906578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3286,0,0,0,0,0,0.000508378,0,0,0,0,0.001424332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4221,0,0,0,0,0,0,0,0,0,0,0.001958457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001981283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4363,0,0,0,0,0,0,0,0,0,0,0,0.001982955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3602,0,0,0,0,0,0,0.002037243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1306,0,0,0.001905226,0,0,0,0,0,0,0,0,0,0,0,0.000133452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002069456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002090747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1538,0,0,0,0.00060152,0,0,0.000318319,0,0,0,0,0,0,0,0,0.000674479,0,0,0,0.000247494,0,0.000259336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1521,0,0,0,0,0,0.00211824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002122443,0,0,0,0
ASV2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002126567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002134127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2135,0,0,0,0,0,0,0,0.002146802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5148,0,0,0,1.09367E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001872354,0,0,0,0,0,0.000267003,0,0,0,0,0,0,0
ASV3498,0,0,0,0,0,0,0.000509311,0,0,0.001647136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002161134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2232,0,0,0,0,0,0,0,0.000195164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000919343,0,0,0,0,0,0.001093465,0,0,0
ASV5255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002248826,0,0,0,0,0,0,0,0,0,0,0
ASV3351,0,0,0,0,0,0,0,0,0.002258894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002268683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1327,0,0,0.002270764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002305412,0,0,0,0
ASV2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002328138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002334025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002346557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1189,0,0,0,0,0.002347792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002351194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3725,0,0,0,0,0,0,0,0,0,0.002353052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002374652,0,0,0,0,0,0,0,0,0,0
ASV1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002391824
ASV4171,0,0,0,0,0,0,0,0,0,0.002400113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002402833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002424998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002442201,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3414,0,0,0,0,0,0,0,0,0,0,0,0.002447051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001037129,0,0.00142716,0,0,0,0
ASV293,0,0,0,0.002471701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000529136,0.000203542,0,0,0,0,0.001753507,0,0,0,0,0
ASV3134,0,0,0,0,0,0,0,0,0.002509883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000590169,0,0,0.001940115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002536815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002571453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1139,0,0,0,0,0.00260472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001659407,0,0.00095144,0,0,0,0
ASV5529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002679806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002733407,0,0,0,0,0,0,0,0
ASV2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002735444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3239,0,0,0,0,0,0,0,0,0.000125494,0,0,0,0,0,0.000800712,0.000126465,0,0,0.000323353,9.28103E-05,0.000346428,0.000605118,0,0,0.000341278,0,0,0,0,0,0,0,0,0,0,0,0
ASV4609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002780832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1363,0,0,0.002802455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002806494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1113,0,0,0,0,0.002817351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002880762,0,0,0,0,0
ASV3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002967977,0,0,0
ASV5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003012048,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003042246,0,0,0,0,0,0
ASV4543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003048569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV534,0,0,0,0,0,0,0,0,0,0.003058967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003187056,0,0,0,0,0,0,0,0,0
ASV4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003248345,0,0,0,0,0,0,0,0,0
ASV1531,0,0,0,0,0.000451839,0,0,0,0,0.000329427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002502702,0,0,0,0,0,0,0,0,0,0,0,0
ASV4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003309635,0,0,0,0,0,0,0,0,0
ASV3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003325712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003371369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183869,0,0,0,0,0,0,0,0.002974951,0
ASV3194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001247142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002141965,0
ASV1742,0.000385373,0,9.96921E-05,0,0,0,0,0,0,0.002023625,0,0.000126572,0,0,0.000756228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3169,0,0,0,0,0,0,0,0,0,0,0,0,0.003396681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003493503,0,0,0,0,0,0,0,0,0
ASV4753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003502178,0,0,0,0,0,0,0,0
ASV2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003516999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1688,0.000299735,0,0.000265845,0,0,0,0,0.000839205,0.000313735,0,0,0,0.001547855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260349,0,0,0
ASV996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003640293,0,0,0,0,0,0,0,0,0,0,0,0
